23355,,,,6831
23356,,,,6832
23357,,,,6833
23358,,,,6834
23359,,,,6835
23360,,,,6836
23361,,,,6837
23362,,,,6838
23363,,,,6839
23364,,,,6840
23365,,,,6841
23366,,,,6842
23367,,,,6843
23368,,,,6844
23369,,,,6845
23370,,,,6846
23371,,,,6847
23372,,,,6848
23373,,,,6849
23374,,,,6850
23375,,,,6851
23376,,,,6852
23377,,,,6853
23378,,,,6854
23379,,,,6855
23380,,,,6856
23381,,,,6857
23382,,,,6858
23383,,,,6859
23384,,,,6860
23385,,,,6861
23386,,,,6862
23387,,,,6863
23388,,,,6864
23389,,,,6865
23390,,,,6866
23391,,,,6867
23392,,,,6868
23393,,,,6869
23394,,,,6870
23395,,,,6871
23396,,,,6872
23397,,,,6873
23398,,,,6874
23399,,,,6875
23400,,,,6876
23401,,,,6877
23402,,,,6878
23403,,,,6879
23404,,,,6880
23405,,,,6881
23406,,,,6882
23407,,,,6883
23408,,,,6884
23409,,,,6885
23410,,,,6886
23411,,,,6887
23412,,,,6888
23413,,,,6889
23414,,,,6890
23415,,,,6891
23416,,,,6892
23417,,,,6893
23418,,,,6894
23419,,,,6895
23420,,,,6896
23421,,,,6897
23422,,,,6898
23423,,,,6899
23424,,,,6900
23425,,,,6901
23426,,,,6902
23427,,,,6903
23428,,,,6904
23429,,,,6905
23430,,,,6906
23431,,,,6907
23432,,,,6908
23433,,,,6909
23434,,,,6910
23435,,,,6911
23436,,,,6912
23437,,,,6913
23438,,,,6914
23439,,,,6915
23440,,,,6916
23441,,,,6917
23442,,,,6918
23443,,,,6919
23444,,,,6920
23445,,,,6921
23446,,,,6922
23447,,,,6923
23448,,,,6924
23449,,,,6925
23450,,,,6926
23451,,,,6927
23452,,,,6928
23453,,,,6929
23454,,,,6930
23455,,,,6931
23456,,,,6932
23457,,,,6933
23458,,,,6934
23459,,,,6935
23460,,,,6936
23461,,,,6937
23462,,,,6938
23463,,,,6939
23464,,,,6940
23465,,,,6941
23466,,,,6942
23467,,,,6943
23468,,,,6944
23469,,,,6945
23470,,,,6946
23471,,,,6947
23472,,,,6948
23473,,,,6949
23474,,,,6950
23475,,,,6951
23476,,,,6952
23477,,,,6953
23478,,,,6954
23479,,,,6955
23480,,,,6956
23481,,,,6957
23482,,,,6958
23483,,,,6959
23484,,,,6960
23485,,,,6961
23486,,,,6962
23487,,,,6963
23488,,,,6964
23489,,,,6965
23490,,,,6966
23491,,,,6967
23492,,,,6968
23493,,,,6969
23494,,,,6970
23495,,,,6971
23496,,,,6972
23497,,,,6973
23498,,,,6974
23499,,,,6975
23500,,,,6976
23501,,,,6977
23502,,,,6978
23503,,,,6979
23504,,,,6980
23505,,,,6981
23506,,,,6982
23507,,,,6983
23508,,,,6984
23509,,,,6985
23510,,,,6986
23511,,,,6987
23512,,,,6988
23513,,,,6989
23514,,,,6990
23515,,,,6991
23516,,,,6992
23517,,,,6993
23518,,,,6994
23519,,,,6995
23520,,,,6996
23521,,,,6997
23522,,,,6998
23523,,,,6999
23524,,,,7000
23525,,,,7001
23526,,,,7002
23527,,,,7003
23528,,,,7004
23529,,,,7005
23530,,,,7006
23531,,,,7007
23532,,,,7008
23533,,,,7009
23534,,,,7010
23535,,,,7011
23536,,,,7012
23537,,,,7013
23538,,,,7014
23539,,,,7015
23540,,,,7016
23541,,,,7017
23542,,,,7018
23543,,,,7019
23544,,,,7020
23545,,,,7021
23546,,,,7022
23547,,,,7023
23548,,,,7024
23549,,,,7025
23550,,,,7026
23551,,,,7027
23552,,,,7028
23553,,,,7029
23554,,,,7030
23555,,,,7031
23556,,,,7032
23557,,,,7033
23558,,,,7034
23559,,,,7035
23560,,,,7036
23561,,,,7037
23562,,,,7038
23563,,,,7039
23564,,,,7040
23565,,,,7041
23566,,,,7042
23567,,,,7043
23568,,,,7044
23569,,,,7045
23570,,,,7046
23571,,,,7047
23572,,,,7048
23573,,,,7049
23574,,,,7050
23575,,,,7051
23576,,,,7052
23577,,,,7053
23578,,,,7054
23579,,,,7055
23580,,,,7056
23581,,,,7057
23582,,,,7058
23583,,,,7059
23584,,,,7060
23585,,,,7061
23586,,,,7062
23587,,,,7063
23588,,,,7064
23589,,,,7065
23590,,,,7066
23591,,,,7067
23592,,,,7068
23593,,,,7069
23594,,,,7070
23595,,,,7071
23596,,,,7072
23597,,,,7073
23598,,,,7074
23599,,,,7075
23600,,,,7076
23601,,,,7077
23602,,,,7078
23603,,,,7079
23604,,,,7080
23605,,,,7081
23606,,,,7082
23607,,,,7083
23608,,,,7084
23609,,,,7085
23610,,,,7086
23611,,,,7087
23612,,,,7088
23613,,,,7089
23614,,,,7090
23615,,,,7091
23616,,,,7092
23617,,,,7093
23618,,,,7094
23619,,,,7095
23620,,,,7096
23621,,,,7097
23622,,,,7098
23623,,,,7099
23624,,,,7100
23625,,,,7101
23626,,,,7102
23627,,,,7103
23628,,,,7104
23629,,,,7105
23630,,,,7106
23631,,,,7107
23632,,,,7108
23633,,,,7109
23634,,,,7110
23635,,,,7111
23636,,,,7112
23637,,,,7113
23638,,,,7114
23639,,,,7115
23640,,,,7116
23641,,,,7117
23642,,,,7118
23643,,,,7119
23644,,,,7120
23645,,,,7121
23646,,,,7122
23647,,,,7123
23648,,,,7124
23649,,,,7125
23650,,,,7126
23651,,,,7127
23652,,,,7128
23653,,,,7129
23654,,,,7130
23655,,,,7131
23656,,,,7132
23657,,,,7133
23658,,,,7134
23659,,,,7135
23660,,,,7136
23661,,,,7137
23662,,,,7138
23663,,,,7139
23664,,,,7140
23665,,,,7141
23666,,,,7142
23667,,,,7143
23668,,,,7144
23669,,,,7145
23670,,,,7146
23671,,,,7147
23672,,,,7148
23673,,,,7149
23674,,,,7150
23675,,,,7151
23676,,,,7152
23677,,,,7153
23678,,,,7154
23679,,,,7155
23680,,,,7156
23681,,,,7157
23682,,,,7158
23683,,,,7159
23684,,,,7160
23685,,,,7161
23686,,,,7162
23687,,,,7163
23688,,,,7164
23689,,,,7165
23690,,,,7166
23691,,,,7167
23692,,,,7168
23693,,,,7169
23694,,,,7170
23695,,,,7171
23696,,,,7172
23697,,,,7173
23698,,,,7174
23699,,,,7175
23700,,,,7176
23701,,,,7177
23702,,,,7178
23703,,,,7179
23704,,,,7180
23705,,,,7181
23706,,,,7182
23707,,,,7183
23708,,,,7184
23709,,,,7185
23710,,,,7186
23711,,,,7187
23712,,,,7188
23713,,,,7189
23714,,,,7190
23715,,,,7191
23716,,,,7192
23717,,,,7193
23718,,,,7194
23719,,,,7195
23720,,,,7196
23721,,,,7197
23722,,,,7198
23723,,,,7199
23724,,,,7200
23725,,,,7201
23726,,,,7202
23727,,,,7203
23728,,,,7204
23729,,,,7205
23730,,,,7206
23731,,,,7207
23732,,,,7208
23733,,,,7209
23734,,,,7210
23735,,,,7211
23736,,,,7212
23737,,,,7213
23738,,,,7214
23739,,,,7215
23740,,,,7216
23741,,,,7217
23742,,,,7218
23743,,,,7219
23744,,,,7220
23745,,,,7221
23746,,,,7222
23747,,,,7223
23748,,,,7224
23749,,,,7225
23750,,,,7226
23751,,,,7227
23752,,,,7228
23753,,,,7229
23754,,,,7230
23755,,,,7231
23756,,,,7232
23757,,,,7233
23758,,,,7234
23759,,,,7235
23760,,,,7236
23761,,,,7237
23762,,,,7238
23763,,,,7239
23764,,,,7240
23765,,,,7241
23766,,,,7242
23767,,,,7243
23768,,,,7244
23769,,,,7245
23770,,,,7246
23771,,,,7247
23772,,,,7248
23773,,,,7249
23774,,,,7250
23775,,,,7251
23776,,,,7252
23777,,,,7253
23778,,,,7254
23779,,,,7255
23780,,,,7256
23781,,,,7257
23782,,,,7258
23783,,,,7259
23784,,,,7260
23785,,,,7261
23786,,,,7262
23787,,,,7263
23788,,,,7264
23789,,,,7265
23790,,,,7266
23791,,,,7267
23792,,,,7268
23793,,,,7269
23794,,,,7270
23795,,,,7271
23796,,,,7272
23797,,,,7273
23798,,,,7274
23799,,,,7275
23800,,,,7276
23801,,,,7277
23802,,,,7278
23803,,,,7279
23804,,,,7280
23805,,,,7281
23806,,,,7282
23807,,,,7283
23808,,,,7284
23809,,,,7285
23810,,,,7286
23811,,,,7287
23812,,,,7288
23813,,,,7289
23814,,,,7290
23815,,,,7291
23816,,,,7292
23817,,,,7293
23818,,,,7294
23819,,,,7295
23820,,,,7296
23821,,,,7297
23822,,,,7298
23823,,,,7299
23824,,,,7300
23825,,,,7301
23826,,,,7302
23827,,,,7303
23828,,,,7304
23829,,,,7305
23830,,,,7306
23831,,,,7307
23832,,,,7308
23833,,,,7309
23834,,,,7310
23835,,,,7311
23836,,,,7312
23837,,,,7313
23838,,,,7314
23839,,,,7315
23840,,,,7316
23841,,,,7317
23842,,,,7318
23843,,,,7319
23844,,,,7320
23845,,,,7321
23846,,,,7322
23847,,,,7323
23848,,,,7324
23849,,,,7325
23850,,,,7326
23851,,,,7327
23852,,,,7328
23853,,,,7329
23854,,,,7330
23855,,,,7331
23856,,,,7332
23857,,,,7333
23858,,,,7334
23859,,,,7335
23860,,,,7336
23861,,,,7337
23862,,,,7338
23863,,,,7339
23864,,,,7340
23865,,,,7341
23866,,,,7342
23867,,,,7343
23868,,,,7344
23869,,,,7345
23870,,,,7346
23871,,,,7347
23872,,,,7348
23873,,,,7349
23874,,,,7350
23875,,,,7351
23876,,,,7352
23877,,,,7353
23878,PKR,USD,23/2/2019,7354
23879,MYR,USD,23/2/2019,7355
23880,MYR,MYR,23/2/2019,7356
23881,MYR,USD,23/2/2019,7357
23882,PKR,PKR,23/2/2019,7358
23883,PKR,USD,,7359
23884,PKR,MYR,23/2/2019,7360
23885,PKR,USD,23/2/2019,7361
23886,PKR,PKR,23/2/2019,7362
23887,PKR,MYR,23/2/2019,7363
23888,PKR,USD,23/2/2019,7364
23889,PKR,USD,23/2/2019,7365
23890,PKR,MYR,23/2/2019,7366
23891,PKR,PKR,23/2/2019,7367
23892,MYR,,23/2/2019,7368
23893,PKR,USD,23/2/2019,7369
23894,EURO,USD,,7370
23895,PKR,USD,23/2/2019,7371
23896,PKR,USD,23/2/2019,7372
23897,USD,MYR,,7373
23898,PKR,USD,23/2/2019,7374
23899,PKR,USD,23/2/2019,7375
23900,MYR,USD,23/2/2019,7376
23901,MYR,MYR,23/2/2019,7377
23902,MYR,USD,23/2/2019,7378
23903,PKR,PKR,23/2/2019,7379
23904,PKR,USD,,7380
23905,PKR,MYR,23/2/2019,7381
23906,PKR,USD,23/2/2019,7382
23907,PKR,PKR,23/2/2019,7383
23908,PKR,MYR,23/2/2019,7384
23909,PKR,USD,23/2/2019,7385
23910,PKR,USD,23/2/2019,7386
23911,PKR,MYR,23/2/2019,7387
23912,PKR,PKR,23/2/2019,7388
23913,MYR,,23/2/2019,7389
23914,PKR,USD,23/2/2019,7390
23915,EURO,USD,,7391
23916,PKR,USD,23/2/2019,7392
23917,PKR,USD,23/2/2019,7393
23918,USD,MYR,,7394
23919,PKR,USD,23/2/2019,7395
23920,PKR,USD,23/2/2019,7396
23921,MYR,USD,23/2/2019,7397
23922,MYR,MYR,23/2/2019,7398
23923,MYR,USD,23/2/2019,7399
23924,PKR,PKR,23/2/2019,7400
23925,PKR,USD,,7401
23926,PKR,MYR,23/2/2019,7402
23927,PKR,USD,23/2/2019,7403
23928,PKR,PKR,23/2/2019,7404
23929,PKR,MYR,23/2/2019,7405
23930,PKR,USD,23/2/2019,7406
23931,PKR,USD,23/2/2019,7407
23932,PKR,MYR,23/2/2019,7408
23933,PKR,PKR,23/2/2019,7409
23934,MYR,,23/2/2019,7410
23935,PKR,USD,23/2/2019,7411
23936,EURO,USD,,7412
23937,PKR,USD,23/2/2019,7413
23938,PKR,USD,23/2/2019,7414
23939,USD,MYR,,7415
23940,PKR,USD,23/2/2019,7416
23941,PKR,USD,23/2/2019,7417
23942,MYR,USD,23/2/2019,7418
23943,MYR,MYR,23/2/2019,7419
23944,MYR,USD,23/2/2019,7420
23945,PKR,PKR,23/2/2019,7421
23946,PKR,USD,,7422
23947,PKR,MYR,23/2/2019,7423
23948,PKR,USD,23/2/2019,7424
23949,PKR,PKR,23/2/2019,7425
23950,PKR,MYR,23/2/2019,7426
23951,PKR,USD,23/2/2019,7427
23952,PKR,USD,23/2/2019,7428
23953,PKR,MYR,23/2/2019,7429
23954,PKR,PKR,23/2/2019,7430
23955,MYR,,23/2/2019,7431
23956,PKR,USD,23/2/2019,7432
23957,EURO,USD,,7433
23958,PKR,USD,23/2/2019,7434
23959,PKR,USD,23/2/2019,7435
23960,USD,MYR,,7436
23961,PKR,USD,23/2/2019,7437
23962,PKR,USD,23/2/2019,7438
23963,MYR,USD,23/2/2019,7439
23964,MYR,MYR,23/2/2019,7440
23965,MYR,USD,23/2/2019,7441
23966,PKR,PKR,23/2/2019,7442
23967,PKR,USD,,7443
23968,PKR,MYR,23/2/2019,7444
23969,PKR,USD,23/2/2019,7445
23970,PKR,PKR,23/2/2019,7446
23971,PKR,MYR,23/2/2019,7447
23972,PKR,USD,23/2/2019,7448
23973,PKR,USD,23/2/2019,7449
23974,PKR,MYR,23/2/2019,7450
23975,PKR,PKR,23/2/2019,7451
23976,MYR,,23/2/2019,7452
23977,PKR,USD,23/2/2019,7453
23978,EURO,USD,,7454
23979,PKR,USD,23/2/2019,7455
23980,PKR,USD,23/2/2019,7456
23981,USD,MYR,,7457
23982,PKR,USD,23/2/2019,7458
23983,PKR,USD,23/2/2019,7459
23984,MYR,USD,23/2/2019,7460
23985,MYR,MYR,23/2/2019,7461
23986,MYR,USD,23/2/2019,7462
23987,PKR,PKR,23/2/2019,7463
23988,PKR,USD,,7464
23989,PKR,MYR,23/2/2019,7465
23990,PKR,USD,23/2/2019,7466
23991,PKR,PKR,23/2/2019,7467
23992,PKR,MYR,23/2/2019,7468
23993,PKR,USD,23/2/2019,7469
23994,PKR,USD,23/2/2019,7470
23995,PKR,MYR,23/2/2019,7471
23996,PKR,PKR,23/2/2019,7472
23997,MYR,,23/2/2019,7473
23998,PKR,USD,23/2/2019,7474
23999,EURO,USD,,7475
24000,PKR,USD,23/2/2019,7476
24001,PKR,USD,23/2/2019,7477
24002,USD,MYR,,7478
24003,PKR,USD,23/2/2019,7479
24004,PKR,USD,23/2/2019,7480
24005,MYR,USD,23/2/2019,7481
24006,MYR,MYR,23/2/2019,7482
24007,MYR,USD,23/2/2019,7483
24008,PKR,PKR,23/2/2019,7484
24009,PKR,USD,,7485
24010,PKR,MYR,23/2/2019,7486
24011,PKR,USD,23/2/2019,7487
24012,PKR,PKR,23/2/2019,7488
24013,PKR,MYR,23/2/2019,7489
24014,PKR,USD,23/2/2019,7490
24015,PKR,USD,23/2/2019,7491
24016,PKR,MYR,23/2/2019,7492
24017,PKR,PKR,23/2/2019,7493
24018,MYR,,23/2/2019,7494
24019,PKR,USD,23/2/2019,7495
24020,EURO,USD,,7496
24021,PKR,USD,23/2/2019,7497
24022,PKR,USD,23/2/2019,7498
24023,USD,MYR,,7499
24024,PKR,USD,23/2/2019,7500
24025,PKR,USD,23/2/2019,7501
24026,MYR,USD,23/2/2019,7502
24027,MYR,MYR,23/2/2019,7503
24028,MYR,USD,23/2/2019,7504
24029,PKR,PKR,23/2/2019,7505
24030,PKR,USD,,7506
24031,PKR,MYR,23/2/2019,7507
24032,PKR,USD,23/2/2019,7508
24033,PKR,PKR,23/2/2019,7509
24034,PKR,MYR,23/2/2019,7510
24035,PKR,USD,23/2/2019,7511
24036,PKR,USD,23/2/2019,7512
24037,PKR,MYR,23/2/2019,7513
24038,PKR,PKR,23/2/2019,7514
24039,MYR,,23/2/2019,7515
24040,PKR,USD,23/2/2019,7516
24041,EURO,USD,,7517
24042,PKR,USD,23/2/2019,7518
24043,PKR,USD,23/2/2019,7519
24044,USD,MYR,,7520
24045,PKR,USD,23/2/2019,7521
24046,PKR,USD,23/2/2019,7522
24047,MYR,USD,23/2/2019,7523
24048,MYR,MYR,23/2/2019,7524
24049,MYR,USD,23/2/2019,7525
24050,PKR,PKR,23/2/2019,7526
24051,PKR,USD,,7527
24052,PKR,MYR,23/2/2019,7528
24053,PKR,USD,23/2/2019,7529
24054,PKR,PKR,23/2/2019,7530
24055,PKR,MYR,23/2/2019,7531
24056,PKR,USD,23/2/2019,7532
24057,PKR,USD,23/2/2019,7533
24058,PKR,MYR,23/2/2019,7534
24059,PKR,PKR,23/2/2019,7535
24060,MYR,,23/2/2019,7536
24061,PKR,USD,23/2/2019,7537
24062,EURO,USD,,7538
24063,PKR,USD,23/2/2019,7539
24064,PKR,USD,23/2/2019,7540
24065,USD,MYR,,7541
24066,PKR,USD,23/2/2019,7542
24067,PKR,USD,23/2/2019,7543
24068,MYR,USD,23/2/2019,7544
24069,MYR,MYR,23/2/2019,7545
24070,MYR,USD,23/2/2019,7546
24071,PKR,PKR,23/2/2019,7547
24072,PKR,USD,,7548
24073,PKR,MYR,23/2/2019,7549
24074,PKR,USD,23/2/2019,7550
24075,PKR,PKR,23/2/2019,7551
24076,PKR,MYR,23/2/2019,7552
24077,PKR,USD,23/2/2019,7553
24078,PKR,USD,23/2/2019,7554
24079,PKR,MYR,23/2/2019,7555
24080,PKR,PKR,23/2/2019,7556
24081,MYR,,23/2/2019,7557
24082,PKR,USD,23/2/2019,7558
24083,EURO,USD,,7559
24084,PKR,USD,23/2/2019,7560
24085,PKR,USD,23/2/2019,7561
24086,USD,MYR,,7562
24087,PKR,USD,23/2/2019,7563
24088,PKR,USD,23/2/2019,7564
24089,MYR,USD,23/2/2019,7565
24090,MYR,MYR,23/2/2019,7566
24091,MYR,USD,23/2/2019,7567
24092,PKR,PKR,23/2/2019,7568
24093,PKR,USD,,7569
24094,PKR,MYR,23/2/2019,7570
24095,PKR,USD,23/2/2019,7571
24096,PKR,PKR,23/2/2019,7572
24097,PKR,MYR,23/2/2019,7573
24098,PKR,USD,23/2/2019,7574
24099,PKR,USD,23/2/2019,7575
24100,PKR,MYR,23/2/2019,7576
24101,PKR,PKR,23/2/2019,7577
24102,MYR,,23/2/2019,7578
24103,PKR,USD,23/2/2019,7579
24104,EURO,USD,,7580
24105,PKR,USD,23/2/2019,7581
24106,PKR,USD,23/2/2019,7582
24107,USD,MYR,,7583
24108,PKR,USD,23/2/2019,7584
24109,PKR,USD,23/2/2019,7585
24110,MYR,USD,23/2/2019,7586
24111,MYR,MYR,23/2/2019,7587
24112,MYR,USD,23/2/2019,7588
24113,PKR,PKR,23/2/2019,7589
24114,PKR,USD,,7590
24115,PKR,MYR,23/2/2019,7591
24116,PKR,USD,23/2/2019,7592
24117,PKR,PKR,23/2/2019,7593
24118,PKR,MYR,23/2/2019,7594
24119,PKR,USD,23/2/2019,7595
24120,PKR,USD,23/2/2019,7596
24121,PKR,MYR,23/2/2019,7597
24122,PKR,PKR,23/2/2019,7598
24123,MYR,,23/2/2019,7599
24124,PKR,USD,23/2/2019,7600
24125,EURO,USD,,7601
24126,PKR,USD,23/2/2019,7602
24127,PKR,USD,23/2/2019,7603
24128,USD,MYR,,7604
24129,PKR,USD,23/2/2019,7605
24130,PKR,USD,23/2/2019,7606
24131,MYR,USD,23/2/2019,7607
24132,MYR,MYR,23/2/2019,7608
24133,MYR,USD,23/2/2019,7609
24134,PKR,PKR,23/2/2019,7610
24135,PKR,USD,,7611
24136,PKR,MYR,23/2/2019,7612
24137,PKR,USD,23/2/2019,7613
24138,PKR,PKR,23/2/2019,7614
24139,PKR,MYR,23/2/2019,7615
24140,PKR,USD,23/2/2019,7616
24141,PKR,USD,23/2/2019,7617
24142,PKR,MYR,23/2/2019,7618
24143,PKR,PKR,23/2/2019,7619
24144,MYR,,23/2/2019,7620
24145,PKR,USD,23/2/2019,7621
24146,EURO,USD,,7622
24147,PKR,USD,23/2/2019,7623
24148,PKR,USD,23/2/2019,7624
24149,USD,MYR,,7625
24150,PKR,USD,23/2/2019,7626
24151,PKR,USD,23/2/2019,7627
24152,MYR,USD,23/2/2019,7628
24153,MYR,MYR,23/2/2019,7629
24154,MYR,USD,23/2/2019,7630
24155,PKR,PKR,23/2/2019,7631
24156,PKR,USD,,7632
24157,PKR,MYR,23/2/2019,7633
24158,PKR,USD,23/2/2019,7634
24159,PKR,PKR,23/2/2019,7635
24160,PKR,MYR,23/2/2019,7636
24161,PKR,USD,23/2/2019,7637
24162,PKR,USD,23/2/2019,7638
24163,PKR,MYR,23/2/2019,7639
24164,PKR,PKR,23/2/2019,7640
24165,MYR,,23/2/2019,7641
24166,PKR,USD,23/2/2019,7642
24167,EURO,USD,,7643
24168,PKR,USD,23/2/2019,7644
24169,PKR,USD,23/2/2019,7645
24170,USD,MYR,,7646
24171,PKR,USD,23/2/2019,7647
24172,PKR,USD,23/2/2019,7648
24173,MYR,USD,23/2/2019,7649
24174,MYR,MYR,23/2/2019,7650
24175,MYR,USD,23/2/2019,7651
24176,PKR,PKR,23/2/2019,7652
24177,PKR,USD,,7653
24178,PKR,MYR,23/2/2019,7654
24179,PKR,USD,23/2/2019,7655
24180,PKR,PKR,23/2/2019,7656
24181,PKR,MYR,23/2/2019,7657
24182,PKR,USD,23/2/2019,7658
24183,PKR,USD,23/2/2019,7659
24184,PKR,MYR,23/2/2019,7660
24185,PKR,PKR,23/2/2019,7661
24186,MYR,,23/2/2019,7662
24187,PKR,USD,23/2/2019,7663
24188,EURO,USD,,7664
24189,PKR,USD,23/2/2019,7665
24190,PKR,USD,23/2/2019,7666
24191,USD,MYR,,7667
24192,PKR,USD,23/2/2019,7668
24193,PKR,USD,23/2/2019,7669
24194,MYR,USD,23/2/2019,7670
24195,MYR,MYR,23/2/2019,7671
24196,MYR,USD,23/2/2019,7672
24197,PKR,PKR,23/2/2019,7673
24198,PKR,USD,,7674
24199,PKR,MYR,23/2/2019,7675
24200,PKR,USD,23/2/2019,7676
24201,PKR,PKR,23/2/2019,7677
24202,PKR,MYR,23/2/2019,7678
24203,PKR,USD,23/2/2019,7679
24204,PKR,USD,23/2/2019,7680
24205,PKR,MYR,23/2/2019,7681
24206,PKR,PKR,23/2/2019,7682
24207,MYR,,23/2/2019,7683
24208,PKR,USD,23/2/2019,7684
24209,EURO,USD,,7685
24210,PKR,USD,23/2/2019,7686
24211,PKR,USD,23/2/2019,7687
24212,USD,MYR,,7688
24213,PKR,USD,23/2/2019,7689
24214,PKR,USD,23/2/2019,7690
24215,MYR,USD,23/2/2019,7691
24216,MYR,MYR,23/2/2019,7692
24217,MYR,USD,23/2/2019,7693
24218,PKR,PKR,23/2/2019,7694
24219,PKR,USD,,7695
24220,PKR,MYR,23/2/2019,7696
24221,PKR,USD,23/2/2019,7697
24222,PKR,PKR,23/2/2019,7698
24223,PKR,MYR,23/2/2019,7699
24224,PKR,USD,23/2/2019,7700
24225,PKR,USD,23/2/2019,7701
24226,PKR,MYR,23/2/2019,7702
24227,PKR,PKR,23/2/2019,7703
24228,MYR,,23/2/2019,7704
24229,PKR,USD,23/2/2019,7705
24230,EURO,USD,,7706
24231,PKR,USD,23/2/2019,7707
24232,PKR,USD,23/2/2019,7708
24233,USD,MYR,,7709
24234,PKR,USD,23/2/2019,7710
24235,PKR,USD,23/2/2019,7711
24236,MYR,USD,23/2/2019,7712
24237,MYR,MYR,23/2/2019,7713
24238,MYR,USD,23/2/2019,7714
24239,PKR,PKR,23/2/2019,7715
24240,PKR,USD,,7716
24241,PKR,MYR,23/2/2019,7717
24242,PKR,USD,23/2/2019,7718
24243,PKR,PKR,23/2/2019,7719
24244,PKR,MYR,23/2/2019,7720
24245,PKR,USD,23/2/2019,7721
24246,PKR,USD,23/2/2019,7722
24247,PKR,MYR,23/2/2019,7723
24248,PKR,PKR,23/2/2019,7724
24249,MYR,,23/2/2019,7725
24250,PKR,USD,23/2/2019,7726
24251,EURO,USD,,7727
24252,PKR,USD,23/2/2019,7728
24253,PKR,USD,23/2/2019,7729
24254,USD,MYR,,7730
24255,PKR,USD,23/2/2019,7731
24256,PKR,USD,23/2/2019,7732
24257,PKR,USD,23/2/2019,7733
24258,PKR,USD,23/2/2019,7734
24259,PKR,USD,23/2/2019,7735
24260,PKR,USD,23/2/2019,7736
24261,PKR,USD,23/2/2019,7737
24262,PKR,USD,23/2/2019,7738
24263,PKR,USD,23/2/2019,7739
24264,PKR,USD,23/2/2019,7740
24265,PKR,USD,23/2/2019,7741
24266,PKR,USD,23/2/2019,7742
24267,PKR,USD,23/2/2019,7743
24268,PKR,USD,23/2/2019,7744
24269,PKR,USD,23/2/2019,7745
24270,PKR,USD,23/2/2019,7746
24271,PKR,USD,23/2/2019,7747
24272,PKR,USD,23/2/2019,7748
24273,PKR,USD,23/2/2019,7749
24274,PKR,USD,23/2/2019,7750
24275,PKR,USD,23/2/2019,7751
24276,PKR,USD,23/2/2019,7752
24277,PKR,USD,23/2/2019,7753
24278,PKR,USD,23/2/2019,7754
24279,PKR,USD,23/2/2019,7755
24280,PKR,USD,23/2/2019,7756
24281,PKR,USD,23/2/2019,7757
24282,PKR,USD,23/2/2019,7758
24283,PKR,USD,23/2/2019,7759
24284,PKR,USD,23/2/2019,7760
24285,PKR,USD,23/2/2019,7761
24286,PKR,USD,23/2/2019,7762
24287,PKR,USD,23/2/2019,7763
24288,PKR,USD,23/2/2019,7764
24289,PKR,USD,23/2/2019,7765
24290,PKR,USD,23/2/2019,7766
24291,PKR,USD,23/2/2019,7767
24292,PKR,USD,23/2/2019,7768
24293,PKR,USD,23/2/2019,7769
24294,PKR,USD,23/2/2019,7770
24295,PKR,USD,23/2/2019,7771
24296,PKR,USD,23/2/2019,7772
24297,PKR,USD,23/2/2019,7773
24298,PKR,USD,23/2/2019,7774
24299,PKR,USD,23/2/2019,7775
24300,PKR,USD,23/2/2019,7776
24301,PKR,USD,23/2/2019,7777
24302,PKR,USD,23/2/2019,7778
24303,PKR,USD,23/2/2019,7779
24304,PKR,USD,23/2/2019,7780
24305,PKR,USD,23/2/2019,7781
24306,PKR,USD,23/2/2019,7782
24307,PKR,USD,23/2/2019,7783
24308,PKR,USD,23/2/2019,7784
24309,PKR,USD,23/2/2019,7785
24310,PKR,USD,23/2/2019,7786
24311,PKR,USD,23/2/2019,7787
24312,PKR,USD,23/2/2019,7788
24313,PKR,USD,23/2/2019,7789
24314,PKR,USD,23/2/2019,7790
24315,PKR,USD,23/2/2019,7791
24316,PKR,USD,23/2/2019,7792
24317,PKR,USD,23/2/2019,7793
24318,PKR,USD,23/2/2019,7794
24319,PKR,USD,23/2/2019,7795
24320,PKR,USD,23/2/2019,7796
24321,PKR,USD,23/2/2019,7797
24322,PKR,USD,23/2/2019,7798
24323,PKR,USD,23/2/2019,7799
24324,PKR,USD,23/2/2019,7800
24325,PKR,USD,23/2/2019,7801
24326,PKR,USD,23/2/2019,7802
24327,PKR,USD,23/2/2019,7803
24328,PKR,USD,23/2/2019,7804
24329,PKR,USD,23/2/2019,7805
24330,PKR,USD,23/2/2019,7806
24331,PKR,USD,23/2/2019,7807
24332,PKR,USD,23/2/2019,7808
24333,PKR,USD,23/2/2019,7809
24334,PKR,USD,23/2/2019,7810
24335,PKR,USD,23/2/2019,7811
24336,PKR,USD,23/2/2019,7812
24337,PKR,USD,23/2/2019,7813
24338,PKR,USD,23/2/2019,7814
24339,PKR,USD,23/2/2019,7815
24340,PKR,USD,23/2/2019,7816
24341,PKR,USD,23/2/2019,7817
24342,PKR,USD,23/2/2019,7818
24343,PKR,USD,23/2/2019,7819
24344,PKR,USD,23/2/2019,7820
24345,PKR,USD,23/2/2019,7821
24346,PKR,USD,23/2/2019,7822
24347,PKR,USD,23/2/2019,7823
24348,PKR,USD,23/2/2019,7824
24349,PKR,USD,23/2/2019,7825
24350,PKR,USD,23/2/2019,7826
24351,PKR,USD,23/2/2019,7827
24352,PKR,USD,23/2/2019,7828
24353,PKR,USD,23/2/2019,7829
